year,Country,Points,language,ISO,gov_right1,gov_cent1,gov_left1,Youth,CultureGoodsExport,exp_percent_gdp,gdp_per_capita,agri_percent_gdp,ind_percent_gdp,manu_percent_gdp,serv_percent_gdp,pillar_ind,politicalattitude,youth_inrate,culturegoodsexp_inrate,points_grid,
1993,1993f,Norway,120,Germanic,NO,0,0,100,,,37.15817162,27964,2.609422492,27.59586159,10.19698387,57.65536591,3,2,NA,NA,3
1994,1994f,Norway,76,Germanic,NO,0,0,100,,,37.33726538,29316,2.603642491,27.90046843,10.36196437,56.70080458,3,2,NA,NA,3
1995,1995f,Norway,148,Germanic,NO,0,0,100,,,37.18262596,34876,2.589556221,28.79307015,10.79689515,55.33568398,3,2,NA,NA,3
1996,1996f,Norway,114,Germanic,NO,0,0,100,,,39.94237071,37322,2.227137916,30.96877513,10.06388716,53.56366719,3,2,NA,NA,3
1997,1997f,Norway,0,Germanic,NO,4.38,16.44,79.18,,,40.55723974,36629,2.061787022,31.47300541,10.02856292,53.21595668,3,2,NA,NA,0
1998,1998f,Norway,79,Germanic,NO,21.05,78.95,0,,,36.90810865,34788,2.264227831,27.60007497,10.54301233,56.56116261,3,1,NA,NA,3
1999,1999f,Norway,35,Germanic,NO,21.05,78.95,0,,,38.60466513,36371,2.05184686,29.56524075,10.12547316,55.15991685,3,1,NA,NA,1
2000,2000f,Norway,57,Germanic,NO,4.37,16.39,79.23,,,45.73235418,38131,1.82301532,36.49480555,8.846314859,49.88286871,3,2,NA,NA,2
2001,2001f,Norway,3,Germanic,NO,13.87,6.4,79.73,,,44.96230277,38543,1.588691727,35.20557998,8.912386707,51.54592516,3,2,NA,NA,0
2003,2003f,Norway,123,Germanic,NO,68.42,31.58,0,,,39.63016952,50135,1.308039428,33.39478043,8.847209639,53.91566339,3,0,NA,NA,3
2004,2004f,Norway,3,Germanic,NO,68.42,31.58,0,,,41.09090195,57604,1.386467903,34.99613016,8.529741674,52.42425772,3,0,NA,NA,0
2005,2005f,Norway,125,Germanic,NO,54.17,29.39,16.44,,,43.40254484,66810,1.403426254,37.96668018,8.155028148,49.85670761,3,0,NA,NA,2
2005,2005sf,Norway,164,Germanic,NO,54.17,29.39,16.44,,,43.40254484,66810,1.403426254,37.96668018,8.155028148,49.85670761,3,0,NA,NA,3
2006,2006f,Norway,36,Germanic,NO,0,21.05,78.95,,,44.64456122,74148,1.404447108,39.66382065,8.29894821,48.15854411,3,2,NA,NA,1
2007,2007sf,Norway,48,Germanic,NO,0,21.05,78.95,,,43.29847207,85140,1.239866172,37.17781627,8.286368706,50.32123167,3,2,NA,NA,1
2008,2008f,Norway,182,Germanic,NO,0,21.05,78.95,4737171,,45.91671174,96944,1.128000951,40.29481146,7.74020076,48.58719875,3,2,NA,NA,3
2008,2008sf1,Norway,106,Germanic,NO,0,21.05,78.95,4737171,,45.91671174,96944,1.128000951,40.29481146,7.74020076,48.58719875,3,2,NA,NA,2
2009,2009f,Norway,387,Germanic,NO,0,20.84,79.16,4799252,,39.2356786,79978,1.300319006,34.30173018,7.346650025,53.64678579,3,2,0.013105079,NA,3
2009,2009sf2,Norway,201,Germanic,NO,0,20.84,79.16,4799252,,39.2356786,79978,1.300319006,34.30173018,7.346650025,53.64678579,3,2,0.013105079,NA,3
2010,2010f,Norway,35,Germanic,NO,0,20,80,4858199,,39.7598437,87694,1.568602331,34.76825396,7.192147804,52.72552855,3,2,0.012282539,NA,0
2011,2011sf1,Norway,30,Germanic,NO,0,20,80,4920305,,41.27396486,100601,1.344656733,37.02654401,6.752681919,51.0706729,3,2,0.01278375,NA,0
2012,2012f,Norway,7,Germanic,NO,0,20,80,4985870,,40.68243719,101524,1.127948792,36.84134528,6.614456624,51.61520391,3,2,0.013325393,NA,0
2012,2012sf2,Norway,45,Germanic,NO,0,20,80,4985870,,40.68243719,101524,1.127948792,36.84134528,6.614456624,51.61520391,3,2,0.013325393,NA,1
2013,2013f,Norway,191,Germanic,NO,21.1,15.78,63.12,5051275,,39.1971735,102913,1.31530621,35.63947143,6.617719841,52.56490572,3,2,0.013118072,NA,3
2013,2013sf2,Norway,120,Germanic,NO,21.1,15.78,63.12,5051275,,39.1971735,102913,1.31530621,35.63947143,6.617719841,52.56490572,3,2,0.013118072,NA,3
2014,2014f,Norway,88,Germanic,NO,100,0,0,5107970,,38.99635572,97019,1.442842524,34.03171917,6.80718438,53.94732066,3,0,0.011223899,NA,2
2014,2014sf2,Norway,77,Germanic,NO,100,0,0,5107970,,38.99635572,97019,1.442842524,34.03171917,6.80718438,53.94732066,3,0,0.011223899,NA,2
2015,2015f,Norway,102,Germanic,NO,100,0,0,5166493,,37.80181591,74356,1.537557599,31.01037938,6.873817164,56.44905707,3,0,0.011457193,NA,3
2015,2015sf2,Norway,123,Germanic,NO,100,0,0,5166493,,37.80181591,74356,1.537557599,31.01037938,6.873817164,56.44905707,3,0,0.011457193,NA,3
2016,2016sf2,Norway,63,Germanic,NO,100,0,0,5210721,,35.45992638,70461,2.092314505,27.9415638,6.562081605,58.39591911,3,0,0.008560546,NA,0
2017,2017f,Norway,158,Germanic,NO,100,0,0,5258317,,36.33299569,75497,1.97646282,29.79126547,6.400380897,56.83547461,3,0,0.009134245,NA,2
2017,2017sf2,Norway,189,Germanic,NO,100,0,0,5258317,,36.33299569,75497,1.97646282,29.79126547,6.400380897,56.83547461,3,0,0.009134245,NA,3
2018,2018f,Norway,144,Germanic,NO,100,0,0,5295619,,37.97169307,82268,1.862995582,31.79276288,5.996342047,55.30408847,3,0,0.007093905,NA,1
2018,2018sf2,Norway,266,Germanic,NO,100,0,0,5295619,,37.97169307,82268,1.862995582,31.79276288,5.996342047,55.30408847,3,0,0.007093905,NA,3
2019,2019f,Norway,334,Germanic,NO,91.64,8.54,0,5328212,,36.32409581,75826,1.929836951,28.84249576,6.313626387,58.04929146,3,0,0.00615471,NA,3
2019,2019sf2,Norway,208,Germanic,NO,91.64,8.54,0,5328212,,36.32409581,75826,1.929836951,28.84249576,6.313626387,58.04929146,3,0,0.00615471,NA,2
1975,1975f,Portugal,16,Italic,PO,,,,,,15.98288485,2128,,,,,NA,NA,NA,NA,0
1976,1976f,Portugal,24,Italic,PO,0,0,70.59,,,13.65929259,2173,,,,,NA,2,NA,NA,1
1977,1977f,Portugal,18,Italic,PO,0,0,70.59,,,14.43469699,2267,,,,,NA,2,NA,NA,1
1978,1978f,Portugal,5,Italic,PO,10.84,0,34.51,,,15.76151042,2457,,,,,NA,2,NA,NA,0
1979,1979f,Portugal,64,Italic,PO,0,0,0,,,21.19668693,2756,,,,,NA,0,NA,NA,2
1980,1980f,Portugal,71,Italic,PO,86.19,0,0,,,21.45525933,3368,,,,,NA,0,NA,NA,3
1981,1981f,Portugal,9,Italic,PO,86.67,0,0,,,20.33065214,3246,,,,,NA,0,NA,NA,0
1982,1982f,Portugal,32,Italic,PO,93.33,0,0,,,20.68364779,3080,,,,,NA,0,NA,NA,0
1983,1983f,Portugal,33,Italic,PO,60.58,0,29.88,,,24.5513957,2735,,,,,NA,0,NA,NA,1
1984,1984f,Portugal,38,Italic,PO,35.29,0,52.94,,,29.17955371,2523,,,,,NA,2,NA,NA,1
1985,1985f,Portugal,9,Italic,PO,43.03,0,44.82,,,29.24231284,2705,,,,,NA,2,NA,NA,0
1986,1986f,Portugal,28,Italic,PO,85.71,0,0,,,25.99488583,3862,,,,,NA,0,NA,NA,1
1987,1987f,Portugal,15,Italic,PO,86.91,0,0,,,27.33856453,4804,,,,,NA,0,NA,NA,0
1988,1988f,Portugal,5,Italic,PO,88.89,0,0,,,27.6366708,5624,,,,,NA,0,NA,NA,0
1989,1989f,Portugal,39,Italic,PO,88.89,0,0,,,29.4651906,6056,,,,,NA,0,NA,NA,1
1990,1990f,Portugal,9,Italic,PO,88.89,0,0,,,29.16917753,7885,,,,,NA,0,NA,NA,0
1991,1991f,Portugal,62,Italic,PO,88.99,0,0,,,26.54755888,8959,,,,,NA,0,NA,NA,2
1992,1992f,Portugal,26,Italic,PO,89.47,0,0,,,24.45867065,10811,,,,,NA,0,NA,NA,1
1993,1993f,Portugal,60,Italic,PO,89.47,0,0,,,23.60014829,9535,,,,,NA,0,NA,NA,2
1994,1994f,Portugal,73,Italic,PO,89.47,0,0,,,25.13356593,9977,,,,,NA,0,NA,NA,2
1995,1995f,Portugal,5,Italic,PO,73.06,0,13.85,,,26.76973187,11781,4.800441728,24.8145536,15.93852858,58.50576799,3,0,NA,NA,0
1996,1996f,Portugal,92,Italic,PO,0,0,77.78,,,26.54846488,12185,4.590746117,25.43941098,16.57597698,57.80811476,3,2,NA,NA,3
1997,1997f,Portugal,0,Italic,PO,0,0,77.07,,,27.15414475,11576,3.831063444,25.71561236,16.52892634,58.44852623,3,2,NA,NA,0
1998,1998f,Portugal,36,Italic,PO,0,0,82.35,,,27.33162723,12199,3.541716439,25.33649158,15.99806655,58.55016921,3,2,NA,NA,2
1999,1999f,Portugal,12,Italic,PO,0,0,84.8,,,26.48197472,12471,3.289172486,24.868123,15.62998949,58.98506149,3,2,NA,NA,0
2001,2001f,Portugal,18,Italic,PO,0,0,57.89,,,27.43732611,11725,2.960749574,24.14388424,14.67786461,60.61266842,3,2,NA,NA,1
2003,2003f,Portugal,13,Italic,PO,94.44,0,0,,,27.3671919,15763,2.651180796,22.62971502,13.47633714,62.1676721,3,0,NA,NA,0
